,자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시,geometry,outlier
10716,서초구,서울특별시 서초구 반포동 동광로 164 줄라이빌딩,방범,37.49416592,127.0006162,1,2021-01-19,POINT (127.0006162 37.49416592),1
10717,서초구,서울특별시 서초구 방배동 방배중앙로 168 ,방범,37.49416947,126.9868597,1,2021-01-19,POINT (126.9868597 37.49416947),1
10718,서초구,서울특별시 서초구 반포동 동광로 164 줄라이빌딩,방범,37.49417117,127.0006069,1,2021-01-19,POINT (127.0006069 37.49417117),1
10719,서초구,서울특별시 서초구 방배동 방배중앙로 168 ,방범,37.49417194,126.9868721,1,2021-01-19,POINT (126.9868721 37.49417194),1
10720,서초구,서울특별시 서초구 방배동 방배중앙로 168 ,방범,37.49418063,126.9868687,1,2021-01-19,POINT (126.9868687 37.49418063),1
10721,서초구,서울특별시 서초구 반포동 동광로 173 리보빌,방범,37.49419486,127.0015205,1,2021-01-19,POINT (127.0015205 37.49419486),1
10722,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49420092,126.9996897,1,2021-01-19,POINT (126.9996897 37.49420092),1
10723,서초구,서울특별시 서초구 반포동 동광로 173 리보빌,방범,37.4942027,127.0015349,1,2021-01-19,POINT (127.0015349 37.4942027),1
10724,서초구,서울특별시 서초구 반포동 동광로 173 리보빌,방범,37.4942036,127.0015224,1,2021-01-19,POINT (127.0015224 37.4942036),1
10725,서초구,서울특별시 서초구 서초동 서초대로 307 장안빌딩,방범,37.49420556,127.0156201,1,2021-01-19,POINT (127.0156201 37.49420556),1
10726,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49420607,126.9996802,1,2021-01-19,POINT (126.9996802 37.49420607),1
10727,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49420988,126.9996689,1,2021-01-19,POINT (126.9996689 37.49420988),1
10728,서초구,서울특별시 서초구 서초동 서초대로 307 장안빌딩,방범,37.49421473,127.0156446,1,2021-01-19,POINT (127.0156446 37.49421473),1
10729,서초구,서울특별시 서초구 방배동 방배로 234 ,방범,37.49424553,126.9905315,1,2021-01-19,POINT (126.9905315 37.49424553),1
10730,서초구,서울특별시 서초구 방배동 방배로 234 ,방범,37.49424985,126.990541,1,2021-01-19,POINT (126.990541 37.49424985),1
10731,서초구,서울특별시 서초구 방배동 방배로 234 ,방범,37.49425724,126.9905297,1,2021-01-19,POINT (126.9905297 37.49425724),1
10732,서초구,서울특별시 서초구 방배동 사평대로6길 91 동광빌라,방범,37.49426126,126.9938774,1,2021-01-19,POINT (126.9938774 37.49426126),1
10733,서초구,서울특별시 서초구 방배동 사평대로6길 91 동광빌라,방범,37.49426216,126.993892,1,2021-01-19,POINT (126.993892 37.49426216),1
10734,서초구,서울특별시 서초구 방배동 사평대로6길 91 동광빌라,방범,37.49426238,126.9939044,1,2021-01-19,POINT (126.9939044 37.49426238),1
10735,서초구,서울특별시 서초구 방배동 방배중앙로 171 이수빌,방범,37.49429911,126.9854636,1,2021-01-19,POINT (126.9854636 37.49429911),1
10736,서초구,서울특별시 서초구 서초동 서초중앙로 142 삼하빌딩,방범,37.49430381,127.0135022,1,2021-01-19,POINT (127.0135022 37.49430381),1
10737,서초구,서울특별시 서초구 서초동 서초중앙로 142 삼하빌딩,방범,37.49430918,127.013487,1,2021-01-19,POINT (127.013487 37.49430918),1
10738,서초구,서울특별시 서초구 서초동 법원로4길 13 ,방범,37.4943197,127.0112705,1,2021-01-19,POINT (127.0112705 37.4943197),1
10739,서초구,서울특별시 서초구 서초동 서초중앙로 142 삼하빌딩,방범,37.49432262,127.0134991,1,2021-01-19,POINT (127.0134991 37.49432262),1
10740,서초구,서울특별시 서초구 서초동 법원로4길 13 ,방범,37.49432508,127.0112488,1,2021-01-19,POINT (127.0112488 37.49432508),1
10741,서초구,서울특별시 서초구 서초동 법원로4길 13 ,방범,37.49433056,127.0112637,1,2021-01-19,POINT (127.0112637 37.49433056),1
10742,서초구,서울특별시 서초구 서초동 법원로4길 13 ,방범,37.49434344,127.011255,1,2021-01-19,POINT (127.011255 37.49434344),1
10743,서초구,서울특별시 서초구 서초동 서초대로60길 9 ,방범,37.49439031,127.0195336,1,2021-01-19,POINT (127.0195336 37.49439031),1
10744,서초구,서울특별시 서초구 서초동 서초대로60길 9 ,방범,37.49439875,127.0195278,1,2021-01-19,POINT (127.0195278 37.49439875),1
10745,서초구,서울특별시 서초구 서초동 서초대로60길 9 ,방범,37.49440211,127.0195376,1,2021-01-19,POINT (127.0195376 37.49440211),1
10746,서초구,서울특별시 서초구 서초동 서초대로60길 9 ,방범,37.49440748,127.0195233,1,2021-01-19,POINT (127.0195233 37.49440748),1
10747,서초구,서울특별시 서초구 방배동 동광로1길 50 알파인하우스,방범,37.49440757,126.984456,1,2021-01-19,POINT (126.984456 37.49440757),1
10748,서초구,서울특별시 서초구 서초동 서초대로 334 브라운스톤서초,방범,37.49445573,127.0181928,1,2021-01-19,POINT (127.0181928 37.49445573),1
10749,서초구,서울특별시 서초구 서초동 서초대로 334 브라운스톤서초,방범,37.49446984,127.0182029,1,2021-01-19,POINT (127.0182029 37.49446984),1
10750,서초구,서울특별시 서초구 서초동 서초대로 334 브라운스톤서초,방범,37.49447343,127.0181824,1,2021-01-19,POINT (127.0181824 37.49447343),1
10751,서초구,서울특별시 서초구 반포동 동광로47길 10 ,방범,37.49455637,127.0022936,1,2021-01-19,POINT (127.0022936 37.49455637),1
10752,서초구,서울특별시 서초구 반포동 동광로47길 10 ,방범,37.49456577,127.0022931,1,2021-01-19,POINT (127.0022931 37.49456577),1
10753,서초구,서울특별시 서초구 반포동 동광로47길 10 ,방범,37.49457585,127.0022883,1,2021-01-19,POINT (127.0022883 37.49457585),1
10754,서초구,서울특별시 서초구 방배동 방배중앙로 168 ,방범,37.49470684,126.9867559,1,2021-01-19,POINT (126.9867559 37.49470684),1
10755,서초구,서울특별시 서초구 서초동 사임당로17길 143 ,방범,37.4947783,127.0208135,1,2021-01-19,POINT (127.0208135 37.4947783),1
10756,서초구,서울특별시 서초구 서초동 사임당로17길 143 ,방범,37.49478144,127.0207978,1,2021-01-19,POINT (127.0207978 37.49478144),1
10757,서초구,서울특별시 서초구 서초동 사임당로17길 143 ,방범,37.49478659,127.02081,1,2021-01-19,POINT (127.02081 37.49478659),1
10758,서초구,서울특별시 서초구 서초동 사임당로17길 143 ,방범,37.49478995,127.0208212,1,2021-01-19,POINT (127.0208212 37.49478995),1
10759,서초구,서울특별시 서초구 서초동 서초대로70길 19 제주마씸,방범,37.49481573,127.0232778,1,2021-01-19,POINT (127.0232778 37.49481573),1
10760,서초구,서울특별시 서초구 서초동 서초대로70길 19 제주마씸,방범,37.4948254,127.0232697,2,2021-01-19,POINT (127.0232697 37.4948254),1
10761,서초구,서울특별시 서초구 서초동 서초대로70길 19 제주마씸,방범,37.4948254,127.0232657,1,2021-01-19,POINT (127.0232657 37.4948254),1
10762,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49483099,126.9998928,1,2021-01-19,POINT (126.9998928 37.49483099),1
10763,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49483793,126.9999149,1,2021-01-19,POINT (126.9999149 37.49483793),1
10764,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49483927,126.9998813,1,2021-01-19,POINT (126.9998813 37.49483927),1
10765,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49483927,126.9998922,1,2021-01-19,POINT (126.9998922 37.49483927),1
10766,서초구,서울특별시 서초구 반포동 동광로 157 비엥에뜨르,방범,37.49483927,126.9999026,1,2021-01-19,POINT (126.9999026 37.49483927),1
10767,서초구,서울특별시 서초구 방배동 동광로32길 4 ,방범,37.49483988,126.9962396,1,2021-01-19,POINT (126.9962396 37.49483988),1
10768,서초구,서울특별시 서초구 방배동 동광로32길 4 ,방범,37.4948424,126.9962511,1,2021-01-19,POINT (126.9962511 37.4948424),1
10769,서초구,서울특별시 서초구 방배동 동광로32길 4 ,방범,37.49484279,126.9962615,1,2021-01-19,POINT (126.9962615 37.49484279),1
10770,서초구,서울특별시 서초구 방배동 동광로32길 4 ,방범,37.49485085,126.9962522,1,2021-01-19,POINT (126.9962522 37.49485085),1
10771,서초구,서울특별시 서초구 반포동 동광로 141 현대아트빌라,방범,37.49503841,126.9979632,1,2021-01-19,POINT (126.9979632 37.49503841),1
10772,서초구,서울특별시 서초구 반포동 동광로 141 현대아트빌라,방범,37.49503975,126.9979506,1,2021-01-19,POINT (126.9979506 37.49503975),1
10773,서초구,서울특별시 서초구 반포동 동광로 141 현대아트빌라,방범,37.49503998,126.9979388,1,2021-01-19,POINT (126.9979388 37.49503998),1
10774,서초구,서울특별시 서초구 반포동 동광로 141 현대아트빌라,방범,37.49504894,126.997952,1,2021-01-19,POINT (126.997952 37.49504894),1
10775,서초구,서울특별시 서초구 반포동 서래로 2 연빌딩,방범,37.49511988,126.9987666,1,2021-01-19,POINT (126.9987666 37.49511988),1
10776,서초구,서울특별시 서초구 방배동 동광로11길 95 ,방범,37.49521466,126.9845097,1,2021-01-19,POINT (126.9845097 37.49521466),1
10777,서초구,서울특별시 서초구 방배동 동광로11길 95 ,방범,37.49522384,126.98451,1,2021-01-19,POINT (126.98451 37.49522384),1
10778,서초구,서울특별시 서초구 방배동 동광로11길 95 ,방범,37.49522406,126.9844973,1,2021-01-19,POINT (126.9844973 37.49522406),1
10779,서초구,서울특별시 서초구 방배동 동광로11길 95 ,방범,37.49522407,126.9845209,1,2021-01-19,POINT (126.9845209 37.49522407),1
10780,서초구,서울특별시 서초구 방배동 방배로 248 ,방범,37.49528265,126.9894187,1,2021-01-19,POINT (126.9894187 37.49528265),1
10781,서초구,서울특별시 서초구 방배동 방배로 248 ,방범,37.49528981,126.9894094,1,2021-01-19,POINT (126.9894094 37.49528981),1
10782,서초구,서울특별시 서초구 방배동 방배로 248 ,방범,37.4952972,126.9894007,1,2021-01-19,POINT (126.9894007 37.4952972),1
10783,서초구,서울특별시 서초구 반포동 동광로41길 8 ,방범,37.49533685,127.0005598,1,2021-01-19,POINT (127.0005598 37.49533685),1
10784,서초구,서울특별시 서초구 반포동 동광로41길 8 ,방범,37.49534827,127.0005615,1,2021-01-19,POINT (127.0005615 37.49534827),1
10785,서초구,서울특별시 서초구 방배동 방배중앙로 180 매크로매트릭스빌딩,방범,37.4954486,126.9865311,1,2021-01-19,POINT (126.9865311 37.4954486),1
10786,서초구,서울특별시 서초구 방배동 방배중앙로 180 매크로매트릭스빌딩,방범,37.49545465,126.9865179,1,2021-01-19,POINT (126.9865179 37.49545465),1
10787,서초구,서울특별시 서초구 방배동 방배중앙로 180 매크로매트릭스빌딩,방범,37.49545622,126.9865288,1,2021-01-19,POINT (126.9865288 37.49545622),1
10788,서초구,서울특별시 서초구 방배동 방배중앙로 180 매크로매트릭스빌딩,방범,37.49545935,126.9865398,1,2021-01-19,POINT (126.9865398 37.49545935),1
10789,서초구,서울특별시 서초구 방배동 방배로 248 ,방범,37.49551246,126.9899473,1,2021-01-19,POINT (126.9899473 37.49551246),1
10790,서초구,서울특별시 서초구 방배동 방배로40길 15 다담다소,방범,37.49553688,126.9900842,1,2021-01-19,POINT (126.9900842 37.49553688),1
10791,서초구,서울특별시 서초구 방배동 방배로40길 15 다담다소,방범,37.49554673,126.9900831,1,2021-01-19,POINT (126.9900831 37.49554673),1
10792,서초구,서울특별시 서초구 방배동 사평대로6길 42 ,방범,37.49555082,126.9911162,2,2021-01-19,POINT (126.9911162 37.49555082),1
10793,서초구,서울특별시 서초구 방배동 사평대로6길 42 ,방범,37.49556319,126.9911095,1,2021-01-19,POINT (126.9911095 37.49556319),1
10794,서초구,서울특별시 서초구 서초동 서초대로51길 13 신원빌딩,방범,37.4955972,127.0142698,1,2021-01-19,POINT (127.0142698 37.4955972),1
10795,서초구,서울특별시 서초구 서초동 서초대로51길 13 신원빌딩,방범,37.49561937,127.0142636,1,2021-01-19,POINT (127.0142636 37.49561937),1
10796,서초구,서울특별시 서초구 서초동 서초대로51길 13 신원빌딩,방범,37.49570455,127.0147432,1,2021-01-19,POINT (127.0147432 37.49570455),1
10797,서초구,서울특별시 서초구 서초동 서초대로51길 13 신원빌딩,방범,37.49570746,127.014753,1,2021-01-19,POINT (127.014753 37.49570746),1
10798,서초구,서울특별시 서초구 서초동 서초대로51길 13 신원빌딩,방범,37.49571082,127.0147648,1,2021-01-19,POINT (127.0147648 37.49571082),1
10799,서초구,서울특별시 서초구 서초동 서초대로51길 13 신원빌딩,방범,37.49571754,127.0147474,1,2021-01-19,POINT (127.0147474 37.49571754),1
10800,서초구,서울특별시 서초구 반포동 동광로43길 14 ,방범,37.49591121,127.0013122,1,2021-01-19,POINT (127.0013122 37.49591121),1
10801,서초구,서울특별시 서초구 반포동 동광로43길 14 ,방범,37.49592088,127.0015303,1,2021-01-19,POINT (127.0015303 37.49592088),1
10802,서초구,서울특별시 서초구 반포동 동광로43길 14 ,방범,37.49592174,127.0012992,1,2021-01-19,POINT (127.0012992 37.49592174),1
10803,서초구,서울특별시 서초구 반포동 동광로43길 14 ,방범,37.49592241,127.0013138,1,2021-01-19,POINT (127.0013138 37.49592241),1
10804,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49600247,127.0000583,1,2021-01-19,POINT (127.0000583 37.49600247),1
10805,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49600336,127.0000487,1,2021-01-19,POINT (127.0000487 37.49600336),1
10806,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49600404,127.0000377,1,2021-01-19,POINT (127.0000377 37.49600404),1
10807,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49601255,127.0000493,1,2021-01-19,POINT (127.0000493 37.49601255),1
10808,서초구,서울특별시 서초구 반포동 서래로 13 ,방범,37.49606769,126.9988482,1,2021-01-19,POINT (126.9988482 37.49606769),1
10809,서초구,서울특별시 서초구 반포동 서래로 13 ,방범,37.49606769,126.9988604,1,2021-01-19,POINT (126.9988604 37.49606769),1
10810,서초구,서울특별시 서초구 반포동 사평대로20길 54 반포어린이집,방범,37.4961675,126.9969584,1,2021-01-19,POINT (126.9969584 37.4961675),1
10811,서초구,서울특별시 서초구 서초동 서초대로51길 24 ,방범,37.49617352,127.0145791,1,2021-01-19,POINT (127.0145791 37.49617352),1
10812,서초구,서울특별시 서초구 반포동 사평대로20길 54 반포어린이집,방범,37.49617601,126.99695,1,2021-01-19,POINT (126.99695 37.49617601),1
10813,서초구,서울특별시 서초구 반포동 사평대로20길 54 반포어린이집,방범,37.49617781,126.9969612,1,2021-01-19,POINT (126.9969612 37.49617781),1
10814,서초구,서울특별시 서초구 반포동 사평대로20길 54 반포어린이집,방범,37.49618631,126.9969615,1,2021-01-19,POINT (126.9969615 37.49618631),1
10815,서초구,반포4동 산 94-14,방범,37.49622727,127.0034486,1,2021-01-19,POINT (127.0034486 37.49622727),1
10816,서초구,반포4동 산94-4,방범,37.49626975,127.00251,1,2021-01-19,POINT (127.00251 37.49626975),1
10817,서초구,서초4동 1314-7,방범,37.49642864,127.021516,1,2021-01-19,POINT (127.021516 37.49642864),1
10818,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49651203,127.0007103,1,2021-01-19,POINT (127.0007103 37.49651203),1
10819,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49651808,127.0006983,1,2021-01-19,POINT (127.0006983 37.49651808),1
10820,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49652188,127.0007072,1,2021-01-19,POINT (127.0007072 37.49652188),1
10821,서초구,서울특별시 서초구 반포동 동광로41길 32 반포동 피카소빌,방범,37.49652569,127.0006907,1,2021-01-19,POINT (127.0006907 37.49652569),1
10822,서초구,서울특별시 서초구 방배동 사평대로2길 19 유성당한의원,방범,37.4967008,126.9861732,1,2021-01-19,POINT (126.9861732 37.4967008),1
10823,서초구,서울특별시 서초구 방배동 사평대로2길 19 유성당한의원,방범,37.49670779,126.9861589,1,2021-01-19,POINT (126.9861589 37.49670779),1
10824,서초구,서울특별시 서초구 방배동 사평대로2길 19 유성당한의원,방범,37.49671137,126.9861707,1,2021-01-19,POINT (126.9861707 37.49671137),1
10825,서초구,서울특별시 서초구 방배동 사평대로2길 19 유성당한의원,방범,37.49672257,126.9861668,1,2021-01-19,POINT (126.9861668 37.49672257),1
10826,서초구,서울특별시 서초구 반포동 사평대로20길 54 반포어린이집,방범,37.49684649,126.9960903,1,2021-01-19,POINT (126.9960903 37.49684649),1
